userid,itemid,weekday,domain,sales_chart,sales_rank,brand,price,user_pos_1month_seq,user_neg_1month_seq,user_pos_2month_seq,user_neg_2month_seq,user_pos_6month_seq,user_neg_6month_seq,label,timestamp,is_augmented
1492038,780818,1,18,34,9,7778,3,[],[623593],[],[623593],[],[623593],1,1526947200,False
2766325,856783,4,18,34,9,12718,4,[],[],[],[],[],[],0,1503619200,False
1075460,275401,2,18,34,9,21297,4,[],[],[],[],"[272050, 982578, 1314922, 763712, 1086935, 30166]","[275359, 1074987]",0,1516752000,False
55450,1339683,4,18,34,9,7176,4,[],[],[449238],[],"[1101092, 1245924, 443371, 662444, 449238]",[109275],1,1514505600,False
2034123,910207,2,18,34,9,16944,3,[],[],[],[],[],[],1,1510704000,False
167337,1154192,3,18,34,9,5545,3,[],[],[],[],[],[26853],1,1532563200,False
2209303,703908,6,18,34,9,2562,5,[],[],[],"[1215183, 1209738]",[],"[101031, 616399, 468295, 1161327, 1215183, 1209738]",0,1529193600,False
2551645,411245,6,18,34,9,11626,3,"[891336, 934068]","[732635, 118948, 828061]","[402587, 891336, 934068]","[365577, 732635, 118948, 828061]","[112711, 402587, 891336, 934068]","[365577, 732635, 118948, 828061]",1,1521331200,False
1676959,1344909,1,18,34,9,11626,1,[],[],[],[],"[1163612, 983698, 1119732, 903063, 1221276, 15154, 35615, 53875]",[1112266],1,1518480000,False
542570,1010340,6,18,34,9,13207,4,[297643],[],[297643],[1265904],[297643],"[1155893, 1249846, 1265904]",1,1520726400,False
2200718,942645,1,18,34,9,17324,4,[],"[661133, 537303]",[],"[661133, 537303]",[],"[661133, 537303]",0,1525132800,False
2152124,1046554,6,18,34,9,7176,6,[761965],[],"[561250, 661133, 271887, 405575, 292688, 648347, 1052807, 761965]",[],"[561250, 661133, 271887, 405575, 292688, 648347, 1052807, 761965]",[],0,1506816000,False
2203878,684200,3,18,34,9,7705,4,[],[],[],[],[],[],1,1521072000,False
2878364,903674,1,18,34,9,21817,3,[],[],[],[],[],[],0,1522108800,False
888888,754922,0,18,34,9,5462,3,[],[],[],[],"[1364613, 370090, 400155, 677842]","[330412, 277812, 744558]",1,1520208000,False
723361,726236,2,18,34,9,5545,3,[],[],[],[],[],[],0,1504656000,False
1524264,918365,3,18,34,9,11626,1,[],[],[],[],[],[],0,1512604800,False
167704,1126241,4,18,34,9,11626,3,[],[],[],"[317743, 500573, 1140760, 796895]",[],"[1008049, 871355, 951616, 563039, 279520, 1331036, 1144226, 877749, 328308, 1128469, 317743, 500573, 1140760, 796895]",0,1515715200,False
372841,280385,5,18,34,9,6128,4,[],[],[],[],[],[],0,1517616000,False
125714,620686,0,18,34,9,2430,8,[],[],"[466821, 604142, 1322575, 281747, 440812, 907412, 1307738]","[329799, 982528]","[466821, 604142, 1322575, 281747, 440812, 907412, 1307738]","[329799, 982528]",1,1515369600,False
2793823,1184270,1,18,34,9,11626,4,[],[],[],[],"[1169373, 882592]",[],0,1516665600,False
942921,538567,1,18,34,9,9317,5,[],[],"[369029, 402809, 290910, 606619]",[132177],"[667871, 369029, 402809, 290910, 606619]","[549501, 348672, 348672, 278981, 612086, 132177]",0,1528156800,False
848608,622522,5,18,34,9,13149,1,[],[],[],[],[],[],0,1529107200,False
1257775,275401,5,18,34,9,21297,4,[],[],[],[],[],[],0,1524873600,False
1471266,364441,0,18,34,9,7177,4,[],[],[],[],[],[],1,1505692800,False
1983755,960008,5,18,34,9,12718,3,[],[],[],[],[],[],0,1523059200,False
1026899,1251561,2,18,34,9,8237,4,[],[990839],[135816],[990839],"[981163, 1354330, 539982, 1115974, 1306413, 1039625, 289509, 1139280, 135816]",[990839],1,1520380800,False
2691238,1306312,3,18,34,9,7010,3,[],[],[],[],"[1098309, 1219791, 855423, 907807, 1164162, 1197598]",[525235],1,1531958400,False
2381651,656427,4,18,34,9,47,4,"[442264, 825694]","[454094, 888729]","[1150871, 442264, 825694]","[1147977, 454094, 888729]","[1150871, 442264, 825694]","[1147977, 454094, 888729]",0,1505433600,False
1451884,1221924,2,18,34,9,11626,3,[],[],[],[],"[314743, 1065319]",[],1,1521590400,False
2712087,379031,4,18,27,7,12917,4,[],[],[],[],[],[],1,1508457600,False
869688,961365,1,18,34,9,21819,3,[],[],[],[957057],[1199609],[957057],0,1523318400,False
2475284,879316,1,18,34,9,11626,5,[],[],[],[],[],[],0,1503964800,False
93787,738449,6,18,34,9,12365,6,[],[],[],[],[],[],0,1505606400,False
1019954,1211482,2,18,34,9,769,4,[],[],[],[538064],"[514611, 756503, 735559]","[636731, 538064]",1,1510704000,False
34470,906613,0,18,34,9,11870,5,[],[],[],[],[],[],0,1512950400,False
369580,499637,4,18,34,9,11626,4,[],[647955],[],[647955],[],[647955],1,1510876800,False
2686086,399673,4,18,34,9,3627,3,[],[466752],"[368840, 368840, 716975]","[718679, 284139, 1301720, 466752]","[658324, 368840, 368840, 716975]","[718679, 284139, 1301720, 466752]",0,1516924800,False
1167391,1262198,1,18,34,9,11626,4,[1329230],[],"[768437, 1192504, 796902, 322886, 295100, 1234256, 1187952, 1125269, 573442, 53618, 121182, 1308178, 685904, 1153775, 1300122, 1329230]",[],"[768437, 1192504, 796902, 322886, 295100, 1234256, 1187952, 1125269, 573442, 53618, 121182, 1308178, 685904, 1153775, 1300122, 1329230]",[],1,1526342400,False
1561280,357752,4,18,34,9,11370,3,[],[],[],[],[],[],1,1504224000,False
1291415,1233517,0,18,34,9,10561,3,[],[],[],[],[],"[840797, 1244313, 1306646, 282918]",0,1525046400,False
1299541,275409,0,18,34,9,13056,4,[],[],[],[280340],[],[280340],1,1517788800,False
1651580,874985,4,18,34,9,12382,3,[],[],[],[],[],[],0,1514505600,False
2128550,492467,1,18,34,9,11022,3,[],[],[],[],[8774],[156199],1,1528761600,False
1360966,1125736,3,18,34,9,1372,4,[],[],"[550121, 1132293]","[363022, 363022]","[1029783, 1097671, 550121, 1132293]","[522801, 403295, 363022, 363022]",1,1517443200,False
1024601,378650,2,18,34,9,20997,4,[],[],[],[],[],[],0,1504656000,False
1132987,644110,6,18,34,9,14394,4,[],[],[163908],[],"[1007325, 1316949, 755647, 961035, 1364486, 1237488, 163908]","[936726, 590408, 400357, 1079431]",1,1520726400,False
940821,1207542,5,18,34,9,11626,3,[],[],[],[],[],[],1,1503100800,False
2245229,375367,6,18,34,9,5380,3,[],[],[],[],[],[],1,1513468800,False
1588959,472315,3,18,34,9,12718,3,[],[],[],[],[],[],1,1510185600,False
187943,405885,6,18,34,9,3821,5,"[843547, 673933, 263396, 1294928, 1012622, 441183, 636516, 722531, 604777, 572184, 1244373, 332479, 656934, 691389, 612962]","[1278669, 1052238, 1254358, 590476, 1298154, 1353184, 289809, 313587, 298761, 968682, 431042, 431045, 763187, 1116852, 1143975]","[1139069, 843547, 673933, 263396, 1294928, 1012622, 441183, 636516, 722531, 604777, 572184, 1244373, 332479, 656934, 691389, 612962]","[1278669, 1052238, 1254358, 590476, 1298154, 1353184, 289809, 313587, 298761, 968682, 431042, 431045, 763187, 1116852, 1143975]","[1139069, 843547, 673933, 263396, 1294928, 1012622, 441183, 636516, 722531, 604777, 572184, 1244373, 332479, 656934, 691389, 612962]","[1278669, 1052238, 1254358, 590476, 1298154, 1353184, 289809, 313587, 298761, 968682, 431042, 431045, 763187, 1116852, 1143975]",1,1526774400,False
1322503,1246105,3,18,34,9,11626,3,[],[],[],[],[],[],1,1531353600,False
836852,850392,3,18,34,9,12468,4,[],[],[],[],[],[],0,1505952000,False
1476906,291684,0,18,34,9,12539,3,[],[622097],[],[622097],[],"[1278900, 1150871, 622097]",0,1512950400,False
1853071,373657,1,18,34,9,9857,5,"[428707, 1327817, 806852, 667931, 1322719, 1157707, 231900, 8773, 1213798]","[445332, 1073229, 483970, 915355, 97523]","[281896, 428707, 1327817, 806852, 667931, 1322719, 1157707, 231900, 8773, 1213798]","[668173, 507603, 678500, 445332, 1073229, 483970, 915355, 97523]","[281896, 428707, 1327817, 806852, 667931, 1322719, 1157707, 231900, 8773, 1213798]","[668173, 507603, 678500, 445332, 1073229, 483970, 915355, 97523]",1,1522108800,False
2196496,1291849,6,18,34,9,11626,4,[],[],[],[],[],[],1,1529798400,False
1167350,1236195,4,18,34,9,12919,3,[1135277],[],[1135277],[],[1135277],[80171],0,1527811200,False
1328019,382194,4,18,34,9,20997,3,[],[],[],[1075618],[],"[332019, 1075618]",0,1510272000,False
2252282,434478,2,18,34,9,11626,6,[],[559398],[],"[1084802, 1087645, 367530, 559398]",[],"[1084802, 1087645, 367530, 559398]",0,1526428800,False
1433077,478394,1,18,34,9,12539,3,[],[],[],[],[],[],1,1519084800,False
1579970,275833,2,18,34,9,12917,5,"[677719, 637998]",[],"[677719, 637998]",[],"[677719, 637998]",[],1,1510099200,False
1110866,318497,4,18,34,9,2290,3,[1152205],[],[1152205],[],"[302180, 1152205]",[],0,1525996800,False
817520,1191053,2,18,34,9,6308,3,[],[],[],[],[],[],1,1528848000,False
307437,275803,1,18,34,9,12718,4,[],[],[],[],[],[],1,1525132800,False
2017607,929434,6,18,34,9,17324,4,[],[],"[414192, 1266937]",[],"[414192, 1266937]",[],1,1514678400,False
283002,1136880,6,18,34,9,11626,4,[],[],[],[],[],[],1,1516492800,False
2839308,592249,6,18,34,9,2902,3,[],[],[],[],[],[],0,1511049600,False
2011161,1002520,2,18,34,9,2902,5,[],[],[613348],[],[613348],[],1,1516147200,False
1525398,1200861,1,18,34,9,5366,3,[],[],[],[],[],[882427],1,1532995200,False
1321260,576710,2,18,34,9,12718,3,[],[],[],[],[],[],1,1512518400,False
1269958,408224,3,18,34,9,14377,3,[781199],[1051209],[781199],[1051209],[781199],[1051209],1,1503532800,False
79292,425816,1,18,34,9,11895,3,[],[],"[473421, 1266367]",[267937],"[660913, 766762, 1362708, 473421, 1266367]",[267937],0,1512432000,False
650167,467387,0,18,34,9,17290,3,[],[],[],[837116],[],[837116],1,1517788800,False
1969305,467221,5,18,34,9,4429,4,[],[],[],[],[],[],0,1520640000,False
358572,583160,0,18,34,9,5366,6,[],[],[],[],[],"[377849, 471982, 270673, 526998, 710295, 677719, 522858]",0,1522627200,False
761117,1216285,4,18,34,9,8237,5,[],[],[],[],"[1308027, 1101613, 556926]","[396293, 477403]",1,1527206400,False
2531177,454847,2,18,34,9,7996,3,[],[1223986],[],[1223986],[],[1223986],0,1512518400,False
715684,629454,0,18,35,5,14546,1,[],[],[],[],[378625],"[68958, 974217]",0,1528675200,False
352925,286610,0,18,34,9,13687,4,[],[],[],[],[],[],0,1523836800,False
1479745,992800,4,19,34,9,7779,3,"[75616, 155735]",[],"[252584, 250972, 1242479, 75616, 155735]",[],"[237553, 151144, 153749, 240227, 114534, 737802, 150675, 120764, 113746, 250259, 235346, 124575, 120754, 217971, 250351, 114535, 23403, 255415, 181504, 125711, 256565, 171687, 244095, 185101, 167332, 255716, 120758, 250662, 542067, 239424, 250781, 154005, 114536, 240926, 253699, 109391, 75716, 75458, 170171, 110145, 1214784, 75803, 237180, 237190, 101834, 252584, 250972, 1242479, 75616, 155735]","[250060, 178641, 111309, 177749, 239421]",1,1532649600,False
694275,269085,0,19,34,9,6650,3,"[1100072, 512511, 586883, 335174]",[],"[1100072, 512511, 586883, 335174]",[],"[1100072, 512511, 586883, 335174]",[1252276],1,1525046400,False
984171,856790,4,19,34,9,10426,3,[],[],[],[],[],[],0,1508457600,False
2905009,1269720,2,19,34,9,17269,7,"[540507, 1239320, 1239319, 504822]","[963716, 1205350]","[540507, 1239320, 1239319, 504822]","[963716, 1205350]","[540507, 1239320, 1239319, 504822]","[963716, 1205350]",1,1531267200,False
437164,1308790,5,19,34,9,1074,3,[],"[1223800, 430291]",[],"[1223800, 430291]",[],"[1223800, 430291]",0,1529107200,False
2624872,357916,3,19,34,9,2383,3,[],[],[],[],[],[],1,1519862400,False
1483439,1223778,1,19,34,9,15078,7,[78965],[],[78965],[],[78965],[],0,1505174400,False
52999,753587,0,19,34,9,12966,1,"[1066994, 286436]",[413369],"[1066994, 286436]",[413369],"[458316, 1066994, 286436]",[413369],0,1511136000,False
2748808,882932,0,19,34,9,6970,3,[475297],[],"[522970, 435806, 475297]",[],"[323888, 522970, 435806, 475297]",[],1,1515974400,False
1911431,1341439,3,19,34,9,6662,1,[],[],[],[],[],"[1113321, 467722, 882571, 1336348]",0,1525305600,False
2204909,1228936,3,19,37,7,8747,4,[],[],[],[],[],[],1,1530748800,False
2160402,356572,6,19,34,9,3041,3,[],[],[],[],[793512],[],1,1518307200,False
2861170,1182159,2,19,34,9,3055,4,"[923561, 787664]",[],"[923561, 787664]",[],"[1122052, 1303953, 1000015, 923561, 787664]",[],1,1516752000,False
1782429,493210,1,19,34,9,10065,6,[],[],[],[],[],[],0,1522108800,False
1630574,269217,3,19,34,9,3129,3,[],[],[],[],[],[],0,1506556800,False
2121286,487701,3,19,34,9,7830,3,"[487726, 384853]",[],"[455835, 536154, 377482, 282107, 487726, 384853]",[525547],"[455835, 536154, 377482, 282107, 487726, 384853]",[525547],1,1528934400,False
101899,328209,3,19,34,9,20828,4,[],[],[],[],[],[],0,1508371200,False
2896733,1335606,1,19,34,9,6076,3,[],[],"[320781, 436029, 342651, 342824, 898709, 373313, 1141012, 1202678, 839086, 585727, 419432, 1020300, 698009]",[],"[320781, 436029, 342651, 342824, 898709, 373313, 1141012, 1202678, 839086, 585727, 419432, 1020300, 698009]",[513771],0,1520294400,False
2046215,1207382,1,19,34,9,11626,4,[],[],[],[],[],[],1,1503964800,False
661692,824591,3,19,34,9,11626,3,[],[],[],[],[],[],0,1529539200,False
1247735,508602,6,19,34,9,8159,4,[],[600106],[],[600106],[],[600106],1,1529193600,False
995110,342621,2,19,34,9,9836,0,[],[],[],[],[],[],1,1504051200,False
1789211,712825,2,19,24,8,1835,3,[],[],[],[],"[661991, 1227892]",[1171063],1,1531267200,False
2303869,781284,4,19,34,9,11626,0,[],[],[],[],"[707383, 616020]",[939381],1,1521763200,False
957382,428683,3,19,34,9,2925,1,[],[],[],[],[],[],1,1507161600,False
78643,915280,1,19,34,9,4031,3,"[782366, 746405]",[],"[782366, 746405]",[1161398],"[782366, 746405]",[1161398],1,1532995200,False
913740,1313615,1,19,34,9,4522,5,[],[],[],[],[],[],1,1520899200,False
15913,282685,1,19,34,9,9879,6,[],[],[],[],[],[],1,1514851200,False
871960,361091,2,19,34,9,4797,6,[514324],[1314532],[514324],[1314532],[514324],[1314532],1,1502841600,False
762638,806732,6,19,34,9,6488,3,[],[],[],[],[],[],0,1529193600,False
1474291,637886,2,19,34,9,3332,4,[],[],[],[],[],[],0,1517961600,False
813427,350490,2,19,34,9,20939,4,[],[],[],[],[],[],0,1520380800,False
114204,721863,4,19,34,9,2476,4,[],[],[],[],[],[],1,1527206400,False
2153088,380000,3,19,34,9,3131,5,[],[],[],[],[],[],0,1509580800,False
1586390,714826,5,19,34,9,11294,6,[],[],[],[],[],[],1,1503705600,False
706770,882866,0,19,34,9,3332,5,[],[],[],[],[],[],0,1513555200,False
266703,646641,0,19,36,8,11626,7,[],[],[],[],[],[],0,1515369600,False
2417384,1150071,0,19,34,9,11626,4,[],[],[],[],[],[],1,1518393600,False
1835792,901548,4,19,34,9,484,1,[713011],[559541],[713011],[559541],[713011],[559541],0,1520553600,False
1752909,1133533,6,19,34,9,11626,3,[],[],[],[],[],[],0,1505001600,False
447114,431674,5,19,34,9,660,6,[],[],[1334941],[],"[1002438, 868086, 394038, 973667, 796920, 566079, 535106, 279125, 316707, 587326, 507979, 499, 1038560, 776449, 1036469, 1334941]","[760995, 560282]",0,1525478400,False
1027307,493210,5,19,34,9,10065,6,[],[],[],[],[],[],0,1503705600,False
1962010,700420,5,19,34,9,11626,4,[],[],[],[],[1336962],[],1,1529107200,False
905100,591399,0,19,34,9,14555,6,[],[],[],[],[],[],0,1520208000,False
2059818,630963,4,19,34,9,11626,4,"[96773, 155821, 147913, 110978, 782185]","[286756, 364660, 364660]","[72760, 1227576, 96773, 155821, 147913, 110978, 782185]","[286756, 364660, 364660]","[901408, 9456, 53029, 1303286, 42628, 798193, 31594, 178623, 31624, 117973, 524198, 455809, 27480, 155908, 53031, 156201, 66917, 156204, 72760, 1227576, 96773, 155821, 147913, 110978, 782185]","[716176, 141511, 43990, 873, 149989, 31899, 115098, 103152, 286756, 364660, 364660]",1,1520553600,False
1943489,297993,4,19,34,9,484,4,[],[],[],[],[],[16760],0,1522368000,False
2583047,1266019,4,19,34,9,15078,4,[],[],[],[],[],[],0,1513900800,False
378456,423846,6,19,34,9,11626,4,[],[],[],[],[],[],1,1503792000,False
1597518,1285937,2,19,34,9,11626,4,[922433],[],"[690422, 922433]",[],"[653363, 653365, 1000554, 1142998, 859710, 690422, 922433]",[442717],1,1531872000,False
63139,630790,4,19,34,9,2383,5,[],[],[],[],[],[],1,1529020800,False
2789665,1147717,5,19,34,9,14791,5,[],[],[],[],[],[],0,1516406400,False
2480083,742825,1,19,34,9,8873,4,[],[],[],[],[],[],0,1506384000,False
2134333,487814,2,19,34,9,7700,3,[],[611347],[],[611347],[],"[530992, 720753, 1243660, 619452, 366, 367, 972916, 283045, 294771, 283966, 384399, 195273, 27315, 371, 611347]",0,1522800000,False
78020,865683,6,19,34,9,11626,6,[1052030],[],"[929883, 908885, 1052030]",[],"[923506, 119295, 929883, 908885, 1052030]",[744270],1,1509840000,False
1230541,1304494,6,19,34,9,3115,5,[],[],[],[],[],[],1,1527379200,False
1986941,1343773,2,19,34,9,11502,4,[536154],[],[536154],[],[536154],[],1,1531872000,False
1961716,423305,3,19,34,9,6542,3,[],[],[],[],[],[67634],0,1520467200,False
150704,1030719,2,19,34,9,3517,7,[],[],[542964],[],"[1285582, 874140, 542964]","[224254, 531625]",1,1532476800,False
438862,440748,3,19,34,9,2383,5,[],"[670092, 349790, 711414, 349790]",[],"[670092, 349790, 711414, 349790]",[],"[670092, 349790, 711414, 349790]",0,1506556800,False
2114212,1152882,4,19,27,9,11626,4,[],[],[],[],[],[343612],0,1520553600,False
464004,915705,3,19,34,9,16665,3,[],[],[],[],[],[],0,1504137600,False
1879395,350247,2,19,34,9,11006,4,[],[],[],[],[],[],1,1505865600,False
1649880,956786,2,19,34,9,11626,4,[700988],"[975612, 331412]",[700988],"[975612, 331412]",[700988],"[975612, 331412]",1,1527033600,False
1791189,627456,3,19,34,9,11626,4,[],[],[],[],[],[],0,1504742400,False
1928915,511675,1,19,34,9,5925,4,[21518],[81589],[21518],[81589],"[851082, 543524, 398985, 486710, 1237210, 523574, 446228, 21518]","[822645, 440222, 613152, 897084, 516455, 20873, 325460, 81589]",1,1523923200,False
2297884,1127533,4,19,34,9,7002,4,[],[],[],[],[],[],0,1522972800,False
781271,938640,1,19,34,9,11626,4,[],[],[],[],[],[],1,1503360000,False
517308,593427,2,19,34,9,6970,5,[],[],[],[],[],[],0,1504656000,False
1468557,1144164,5,19,34,9,14211,4,[],[],"[1308555, 269892]",[1138125],"[585585, 1349225, 1030229, 920185, 1165217, 916468, 563788, 564272, 47209, 1338559, 547424, 565416, 1308555, 269892]","[1298862, 413369, 1181398, 1138125]",1,1520035200,False
2894162,487672,4,19,34,9,17316,1,[],[],[],[],[],[],1,1507852800,False
409670,1116747,5,19,34,9,11626,4,[],[],[],[],[],[],0,1526083200,False
2434758,1010364,1,19,34,9,15851,5,[],[],[],[],[],[],1,1519084800,False
862400,300659,1,19,34,9,1463,4,[],[],[],[],[],[],1,1521504000,False
1416994,917783,6,19,34,9,15437,5,[],[],[],[],[],[],1,1504396800,False
2236096,955119,5,19,27,9,20988,4,[],[],[],[],[],[],0,1524268800,False
1761700,931403,1,19,34,9,358,4,[],[],[],[],[],[],1,1532995200,False
727978,1329044,6,19,34,9,11626,5,[],[],[],[],[],[],0,1506816000,False
16247,1089221,4,19,34,9,544,4,[],[],[],[],[],[1230892],0,1533859200,False
1631810,1254440,2,19,34,9,13299,8,[],[1062215],[],[1062215],[753414],[1062215],0,1529452800,False
1673102,1262074,2,19,34,9,17269,4,[],[],[],[],[],[],0,1527033600,False
379755,629955,5,19,27,8,8570,5,[],[],[],[],[],[],0,1507334400,False
1145614,350508,2,19,34,9,20939,4,[],[],[],[],[],[],0,1507680000,False
320907,633901,1,19,34,9,11626,4,[],[],[],[],[],[],1,1503964800,False
2178210,1334139,2,19,34,9,11626,3,[],[],[],[],[],[],0,1504051200,False
1578315,269972,1,19,34,9,6023,6,[],[],[],[],[],[],0,1503964800,False
2270592,948580,3,19,34,9,6952,3,[],[],[],[],[1201610],[],1,1531958400,False
323645,906753,3,19,34,9,484,4,[],[],[1270327],[488141],"[399281, 1290294, 1069011, 1339362, 1270327]",[488141],0,1519862400,False
2290746,499773,2,19,34,9,2987,3,[],[],"[345384, 901675]",[703901],"[345384, 901675]",[703901],0,1520985600,False
2766354,1162690,3,19,34,9,7713,5,[],[],[],[],[],"[589121, 847368, 2860, 2835, 2132, 8209, 2130, 354268, 35466, 41048, 35207, 616724, 2728, 20870, 14556, 20953, 20954, 9288, 56766, 976634, 2711, 631585, 259170, 420005, 577597, 41002, 7217, 400796, 351186, 351186, 6386, 354268, 39072, 39139, 39159, 39141, 127774, 127738, 127631, 127801, 127741, 1247836]",0,1527724800,False
1452965,1107449,1,19,34,9,11626,3,[],[],[],[],[],[],0,1526342400,False
2357017,1187421,6,19,34,9,6882,4,[],[],[],[],[],[],1,1506211200,False
2371799,1297331,0,19,34,9,11626,4,[],[],[],[],[1318305],"[452387, 994486]",1,1529884800,False
1297221,1000345,3,19,34,9,11626,5,[],[],[],[],[],[148763],0,1530748800,False
1920497,431813,4,19,34,9,1067,3,"[500640, 1214615]","[1269879, 958067, 114956, 1057550, 549358]","[500640, 1214615]","[1269879, 958067, 114956, 1057550, 549358]","[40577, 500640, 1214615]","[37487, 1269879, 958067, 114956, 1057550, 549358]",1,1524787200,False
2420850,374772,6,20,37,7,6730,5,[],[],[],[],[],[443177],0,1521936000,False
2377507,549699,0,20,37,9,10835,4,[],[],[],[],"[299427, 362369, 362369, 436971]",[],0,1529280000,False
880326,1102420,1,20,37,9,14195,1,[],[],[],[],[],[],0,1507593600,False
911491,754977,1,20,37,7,11626,5,[],[],[],[],[],[],1,1531180800,False
1658383,297789,0,20,37,0,4677,4,[],[],[],[],[],[1312913],1,1523836800,False
1845448,973106,2,20,37,8,8111,5,[],[],[],[],[],[],0,1514937600,False
1050368,283073,3,20,37,6,305,3,[],[],[695501],[],[695501],[],0,1511395200,False
26109,429477,6,20,37,6,11407,5,"[1026645, 142512]",[],"[1087463, 1026645, 142512]",[162593],"[331479, 81234, 1087463, 1026645, 142512]",[162593],1,1511049600,False
1192972,915777,5,20,37,6,13190,4,[35306],[],[35306],[1058957],"[8916, 18065, 9583, 35306]","[31912, 938177, 1058957]",1,1526083200,False
2267352,1159060,3,20,37,8,11626,4,"[972576, 1300454, 313581, 401664, 972580, 399454, 1180081, 613662, 529652]","[586462, 918576, 311228]","[972576, 1300454, 313581, 401664, 972580, 399454, 1180081, 613662, 529652]","[586462, 918576, 311228]","[773486, 652470, 720460, 485282, 346523, 1217727, 977634, 327859, 652622, 722228, 271429, 498194, 993123, 326044, 412342, 520863, 493574, 1044175, 972576, 1300454, 313581, 401664, 972580, 399454, 1180081, 613662, 529652]","[746938, 733099, 421264, 586462, 918576, 311228]",1,1517443200,False
374589,460428,6,20,37,9,6737,4,[],[],[],[],"[606345, 345596, 638511, 397067, 1359045, 875769]","[489039, 1159108, 1215422]",0,1520726400,False
2243167,662232,5,20,37,7,11407,4,[],[],[],[],[540605],[],1,1515801600,False
2659096,1245627,1,20,37,7,708,4,[],[],[],[],[],[],0,1517875200,False
1263566,276651,0,20,37,7,11384,3,[],[],[],[],"[315, 44975, 1080314]","[813763, 1116978]",0,1515369600,False
1120993,631794,4,20,37,4,11626,3,[],[],[],[],[],[],0,1520553600,False
1509806,282947,6,20,37,4,305,4,[],[],[],[],[],[],0,1505606400,False
468530,290250,4,20,37,8,7550,4,[],[],[],[],[],[],0,1509667200,False
1789811,605347,2,20,37,9,6730,4,[],[],"[1234128, 506063, 844636, 995775]","[1299137, 367616, 501658, 548991, 599257]","[1234128, 506063, 844636, 995775]","[1299137, 367616, 501658, 548991, 599257]",1,1530662400,False
494530,276635,6,20,34,9,1859,3,[751082],[1363284],[751082],[1363284],[751082],[1363284],1,1506211200,False
2350865,302719,5,20,37,7,3609,4,[],[],[],[],[],[],0,1526688000,False
2103301,333828,2,20,37,5,12627,3,"[316901, 537176]","[1306805, 934842, 1264959, 999060]","[316901, 537176]","[1306805, 934842, 1264959, 999060]","[316901, 537176]","[1306805, 934842, 1264959, 999060]",1,1508284800,False
1314045,551463,1,20,37,7,12147,4,[],[],[],[],[],[],1,1513036800,False
963377,1238625,3,20,37,8,11626,4,[],[],[],[],[],[],0,1505952000,False
211253,1295738,4,20,37,8,13190,5,"[1211673, 88095, 88129, 408887, 875464, 1343570, 1018442, 812512, 75197, 75212, 75196, 75198, 794505, 844341, 1272054, 903375, 319097, 338115, 939296]","[692026, 404767, 355485, 355485, 566829, 1342870]","[578715, 1343883, 385982, 842463, 1327446, 474414, 626339, 1211673, 88095, 88129, 408887, 875464, 1343570, 1018442, 812512, 75197, 75212, 75196, 75198, 794505, 844341, 1272054, 903375, 319097, 338115, 939296]","[935008, 663050, 562184, 331237, 929346, 291990, 692026, 404767, 355485, 355485, 566829, 1342870]","[578715, 1343883, 385982, 842463, 1327446, 474414, 626339, 1211673, 88095, 88129, 408887, 875464, 1343570, 1018442, 812512, 75197, 75212, 75196, 75198, 794505, 844341, 1272054, 903375, 319097, 338115, 939296]","[935008, 663050, 562184, 331237, 929346, 291990, 692026, 404767, 355485, 355485, 566829, 1342870]",0,1524787200,False
1663253,989803,6,20,37,7,8134,4,[],[],"[16377, 559945, 1209076, 1153871]",[],"[734984, 16377, 559945, 1209076, 1153871]",[432296],1,1521331200,False
1351917,1086506,4,20,37,7,11626,6,[],[],[],[],[],[],1,1531440000,False
1796263,512176,4,20,37,7,10783,4,[],[],"[1348965, 1085981]","[1207301, 463579, 1219320]","[1348965, 1085981]","[1160739, 1207301, 463579, 1219320]",1,1510272000,False
547188,996816,1,20,37,7,11404,4,[],[],[],[],[],[],0,1511222400,False
392436,1084584,0,20,37,8,11626,3,[1010599],[],[1010599],[],[1010599],[],0,1531094400,False
237873,578286,0,20,34,9,3693,4,[],[],[],[],[],[],1,1515369600,False
1477224,1332047,5,20,37,10,7947,5,[],[],[],[],[40602],[353863],1,1529107200,False
381576,975819,5,20,37,7,8804,4,[614480],[],"[727673, 614480]",[],"[727673, 614480]",[],0,1512172800,False
2781311,477105,5,20,37,8,7310,3,[],[],[],[],[],[],1,1520035200,False
143739,548118,3,20,37,8,11404,5,[],[],[],[],[],[],0,1516233600,False
1747447,711837,6,20,37,9,11626,4,"[800180, 52477, 223032, 17267]",[1285909],"[1297706, 1101378, 800180, 52477, 223032, 17267]","[725685, 484541, 1354690, 1285909]","[1111318, 227641, 442594, 218159, 138710, 746418, 1159026, 393228, 1297706, 1101378, 800180, 52477, 223032, 17267]","[1310317, 17803, 356978, 356978, 905165, 725685, 484541, 1354690, 1285909]",0,1510444800,False
2870373,321183,5,20,37,6,12651,4,[1277997],[],[1277997],[],[1277997],[1102140],1,1517616000,False
758582,1054762,4,20,37,8,9985,4,[],[],[],[],[],[],0,1503619200,False
2519809,397083,0,20,37,5,17504,4,[],[],[],[156220],[],[156220],1,1505692800,False
988005,574265,6,20,39,9,4408,4,[],[],[],[],[],[],0,1504396800,False
1133148,268034,2,20,34,9,11626,4,[],[],[],[],[],[],1,1522800000,False
2035832,283625,0,20,37,7,12667,4,[],[],[],[],"[1242810, 1192646, 587124]","[931218, 889744]",0,1525651200,False
