click,purchase,userid,121,122,124,125,126,127,128,129,itemid,domain,207,210,216,508,509,702,853,301,109_14,110_14,127_14,150_14,D109_14,D110_14,D127_14,D150_14,D508,D509,D702,D853,train_tag,is_augmented
0,0,49267,0,0,0,0,0,0,0,0,0,4,54993,81490,27716,0,0,8664,0,1,3281,26701,2699,80,0,0,1,1,0,0,0,0,1,FALSE
0,0,43291,70,3,2,1,2,1,1,1,0,4,28211,164,0,21,70873,0,0,1,440,987,17,692,0,0,1,2,0,0,0,0,1,FALSE
0,0,41540,43,7,2,4,1,1,1,3,0,4,0,19690,0,21,0,0,0,1,1909,15856,15204,783,0,0,3,0,1,0,0,0,0,FALSE
0,0,19699,1,9,2,5,0,2,1,3,0,4,1838,185,0,21,385,0,25,3,116,13553,913,2140,1,3,1,1,3,0,0,2,1,FALSE
0,0,18525,11,6,1,4,1,1,1,2,0,4,60513,116,0,21,0,0,0,1,139,30,218,1075,0,0,2,4,3,0,0,0,2,FALSE
0,0,5139,1,2,2,2,0,1,1,0,0,4,132655,4760,0,21,62538,0,25,1,17,1220,362,540,0,0,1,0,4,1,0,2,2,FALSE
1,0,355,1,1,1,1,0,1,1,2,0,4,232690,10232,0,21,0,0,0,3,251,457,151,492,0,0,1,3,2,0,0,0,1,FALSE
0,0,0,1,5,1,2,1,1,1,0,0,4,47089,19041,13007,21,10804,3583,0,3,34,886,9,783,3,1,3,4,0,3,3,0,2,FALSE
0,0,0,1,1,1,1,0,3,1,0,0,4,196995,78,8447,0,0,2241,0,1,1078,6481,872,38,2,1,1,4,0,0,2,0,1,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,4,60788,1770,367,21,0,357,2160,3,66,1239,465,626,2,0,1,0,3,0,0,2,1,FALSE
0,0,0,1,4,1,3,0,1,1,0,0,4,45845,4258,23532,0,0,0,0,3,7,22967,36,292,0,0,1,0,0,0,0,0,1,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,4,116141,1664,0,0,0,0,0,3,49,820,0,21313,3,3,3,0,0,0,0,0,1,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,4,123710,50691,33998,21,0,26612,0,3,160,12629,39952,194,0,0,1,0,0,0,2,0,1,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,4,53797,185,27186,21,21048,13217,0,3,70,0,42755,6441,0,0,1,1,4,4,3,0,1,FALSE
0,0,0,17,11,1,6,3,1,1,4,0,4,6869,1668,0,0,0,0,0,3,737,6861,26885,1,0,2,1,2,0,0,0,0,2,FALSE
0,0,0,1,3,2,1,0,1,1,4,0,4,2612,1309,1634,21,8279,5722,0,3,428,186,35119,61,1,0,1,2,0,1,1,0,1,FALSE
0,0,66902,58,2,2,2,1,1,1,3,41646,5,191129,6872,7488,25,84864,11136,0,3,139,93124,9,1029,0,2,2,1,3,1,1,0,0,FALSE
0,0,118512,1,8,1,5,0,2,1,0,40878,5,18199,5071,2517,25,0,0,0,3,294,26400,468,650,2,1,1,0,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,40429,5,28618,27355,15430,25,0,0,0,3,7,1464,1167,31,0,2,1,6,1,0,0,0,2,FALSE
0,0,174773,0,0,0,0,0,0,0,0,40212,5,228301,16877,0,25,88244,0,0,3,7,105923,45511,725,2,0,4,0,3,0,0,0,0,FALSE
0,0,14541,1,5,1,2,0,1,1,2,39860,5,2397,6885,1489,25,1895,1506,1166,3,61,16580,821,38,0,0,1,2,2,3,3,3,0,FALSE
0,0,54773,43,7,2,4,1,1,1,3,39341,5,73381,13233,53,25,0,17,0,1,6,281,19735,576,3,0,1,3,1,0,4,0,0,FALSE
0,0,96114,22,8,1,5,3,1,1,2,36409,5,8424,9966,0,25,0,0,0,3,327,7245,25349,44,0,0,1,2,2,0,0,0,0,FALSE
0,0,114145,0,0,0,0,0,0,0,0,33375,5,214594,1341,0,25,0,0,1094,3,4,47935,886,1,1,0,3,1,4,0,0,2,0,FALSE
0,0,119053,1,1,1,1,0,1,1,2,33259,5,241328,13233,0,25,0,0,6302,3,7,2633,7712,362,4,2,1,1,4,0,0,2,0,FALSE
0,0,2459,1,5,1,2,0,2,1,0,32931,5,239606,6872,0,25,0,0,6302,3,64,162,484,14,0,0,4,3,4,0,0,0,1,FALSE
1,0,14480,1,1,1,1,3,3,1,0,29868,5,209990,22836,0,0,0,0,0,3,226,15230,27,577,1,0,5,1,0,0,0,0,1,FALSE
0,0,105932,1,12,2,3,0,1,1,1,28754,5,52143,22459,26430,25,0,0,0,1,3607,1453,9,24,0,0,1,3,2,0,0,0,0,FALSE
0,0,71933,37,5,1,2,1,1,1,1,28144,5,212902,13233,0,25,0,0,180,3,1280,13056,1148,44,0,0,1,1,1,0,0,1,2,FALSE
0,0,204721,1,1,1,1,0,1,1,0,28093,5,79377,1341,0,25,0,0,0,3,6,2481,298,6,1,1,2,4,1,0,0,0,1,FALSE
0,0,121882,0,0,0,0,0,0,0,0,26545,5,30681,6885,0,25,0,0,180,3,45,4596,2681,1084,2,1,1,0,1,0,0,1,0,FALSE
0,0,0,1,1,1,1,0,1,1,0,25466,5,44019,6913,22790,25,0,0,0,3,93,9308,6198,21,3,3,1,3,1,0,0,0,1,FALSE
0,0,40498,1,6,1,4,0,1,1,4,25363,5,57050,6913,0,25,0,0,179,3,67,3823,11751,38,0,1,1,4,2,0,0,2,1,FALSE
0,0,13218,18,8,1,5,1,1,2,2,24836,5,57045,36433,28591,0,0,0,0,3,3209,2828,6855,2477,0,1,1,2,0,0,0,0,1,FALSE
0,0,1806,41,3,2,1,3,1,1,2,23977,5,186060,6913,0,25,0,0,0,3,1522,96544,6930,472,1,2,1,1,4,0,0,0,2,FALSE
0,0,210290,39,1,1,1,3,1,1,3,23975,5,148581,5071,0,25,0,0,0,3,55,49624,19269,42,0,3,2,5,1,0,0,0,1,FALSE
0,0,191135,0,0,0,0,0,0,0,0,23241,5,181427,22459,0,25,0,0,12375,3,44,68081,3085,424,5,1,2,2,2,3,0,3,1,FALSE
0,0,0,1,6,1,4,0,3,1,0,23201,5,123,1499,34,25,15005,11,0,1,193,4505,1739,298,1,0,1,0,3,5,5,0,1,FALSE
0,0,117391,15,8,1,5,3,1,1,4,22984,5,23316,15245,21326,25,0,0,160,3,9,315,477,54,0,2,1,4,0,0,0,3,0,FALSE
0,0,158577,1,5,1,2,0,1,1,3,22204,5,73378,1341,0,0,0,0,0,3,93,3401,5006,13470,1,0,1,3,0,0,0,0,0,FALSE
0,0,18468,1,1,1,1,0,1,1,0,22183,5,174678,1871,0,25,0,0,606,1,294,11369,235,36,0,0,1,0,3,0,0,1,0,FALSE
0,0,0,1,6,1,4,0,1,1,2,21078,5,71117,1871,0,25,57650,0,179,1,584,1222,298,43,0,2,1,4,2,2,0,1,2,FALSE
0,0,0,1,3,2,1,0,3,1,0,21078,5,71117,20502,0,25,0,0,606,3,81,32317,3383,1887,1,0,4,2,3,0,0,1,2,FALSE
0,0,113656,1,8,1,5,0,3,1,0,20878,5,40075,6872,0,0,0,0,0,3,452,10428,4960,783,4,0,1,3,0,0,0,0,0,FALSE
0,0,90470,30,5,1,2,3,1,1,4,20098,5,162478,1871,0,25,0,0,606,3,64,84,1851,94,0,0,5,1,4,0,0,3,2,FALSE
0,0,199225,0,0,0,0,0,0,0,0,19591,5,54246,1341,27388,0,0,0,0,3,38,12855,4547,1007,0,0,1,3,0,0,0,0,0,FALSE
0,0,156295,0,0,0,0,0,0,0,0,19591,5,54246,7141,27388,25,0,0,179,3,94,59491,1424,101,3,0,1,0,1,0,0,0,0,FALSE
0,0,152695,44,5,1,2,1,1,1,2,19065,5,73377,6872,0,25,0,0,0,3,84,14525,3821,117,3,0,3,1,1,0,0,0,1,FALSE
0,0,70760,0,0,0,0,0,0,0,0,19065,5,73377,19911,0,25,0,0,1166,3,7,299,12300,233,2,1,1,4,1,0,0,1,0,FALSE
0,0,198045,22,8,1,5,1,1,1,1,17570,5,147051,14531,0,25,0,0,5487,1,64,1742,5021,126,1,1,3,1,3,0,0,2,1,FALSE
0,0,167680,1,8,1,5,0,1,1,1,17570,5,147051,14531,0,25,0,0,0,1,16,3905,3490,44,2,2,1,0,3,0,0,0,0,FALSE
0,0,47615,1,4,1,3,0,1,1,1,17501,5,146644,11367,0,0,0,0,0,2,37,2016,16577,173,0,4,1,1,0,0,0,0,0,FALSE
0,0,143019,45,6,1,4,3,1,1,2,17451,5,107659,6872,0,25,57504,0,606,3,4,404,11033,298,1,1,1,0,5,1,0,3,2,FALSE
0,0,27795,1,1,1,1,3,1,1,0,17440,5,44778,746,18170,25,0,0,606,3,81,83,1792,44,0,1,1,1,4,0,0,0,0,FALSE
0,0,108876,1,8,1,5,0,3,1,0,17248,5,12892,6885,565,25,2423,0,0,3,2,3112,1178,39,0,2,1,2,0,1,0,0,0,FALSE
0,0,0,1,8,1,5,0,2,1,0,16878,5,76199,6909,5154,25,0,0,1166,1,9,0,17,54,0,0,2,3,5,0,0,4,1,FALSE
0,0,0,1,6,1,4,0,2,1,3,16148,5,5050,6885,0,0,0,0,9801,1,0,0,0,44,0,0,0,1,0,0,0,2,2,FALSE
0,0,23909,43,7,2,4,1,1,1,3,15997,5,136937,5426,0,25,96290,0,1166,3,34,28,4903,847,2,0,1,1,4,2,0,5,0,FALSE
0,0,86583,1,4,1,3,0,1,1,1,15934,5,107382,6872,0,0,0,0,0,3,144,23374,603,3733,0,0,2,2,0,0,0,0,0,FALSE
0,0,0,1,8,1,5,0,1,1,3,15125,5,178,1341,0,25,0,0,12375,3,14,2324,17226,340,0,1,1,3,4,0,0,2,1,FALSE
0,0,71290,15,8,1,5,1,1,1,3,14919,5,129818,746,0,0,0,0,0,3,38,9696,1349,12176,1,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,13833,5,122227,22878,0,0,0,0,0,1,680,0,1848,11050,0,0,1,0,0,0,0,0,2,FALSE
0,0,26505,1,6,1,4,0,1,1,3,13169,5,6784,64644,0,0,5229,0,0,1,22,17038,11470,510,0,1,1,1,0,1,0,0,0,FALSE
0,0,21666,8,1,1,1,1,1,1,2,13169,5,6784,9966,0,0,0,0,0,1,327,31,2214,1,0,5,3,2,0,0,0,0,1,FALSE
0,0,37908,6,1,1,1,1,1,1,3,12589,5,114341,6872,52651,25,0,0,0,1,33,22216,303,21,1,1,1,2,1,0,0,0,0,FALSE
0,0,119053,1,1,1,1,0,1,1,2,12152,5,14986,6913,0,25,7541,0,180,3,7,820,7712,362,4,0,1,1,4,1,0,1,0,FALSE
0,0,2522,1,6,1,4,0,2,1,1,12146,5,15739,6872,125,25,0,28,0,3,10,99992,20314,584,1,0,1,2,2,0,0,0,0,FALSE
0,0,555,28,6,1,4,3,1,1,3,11298,5,104681,1341,0,0,0,0,0,3,70,90449,1115,71,5,0,1,3,0,0,0,0,1,FALSE
0,0,0,1,1,1,1,0,1,1,1,10926,5,82131,10520,0,25,0,0,2041,1,740,591,2950,94,1,2,1,3,3,0,0,2,2,FALSE
0,0,170777,8,1,1,1,1,1,1,2,10688,5,8094,6872,4772,25,0,0,0,3,93,20362,880,294,2,0,1,3,0,0,0,0,0,FALSE
0,0,112931,11,6,1,4,1,1,1,2,10688,5,8094,55118,4772,25,0,0,0,3,60,47604,5,6,4,2,2,6,2,0,0,0,0,FALSE
0,0,173643,1,11,1,6,0,2,1,0,9387,5,12892,1499,0,25,2423,0,0,3,121,1625,853,346,0,2,1,3,2,1,0,0,0,FALSE
0,0,99038,18,8,1,5,1,1,2,4,9284,5,89290,11367,0,25,0,0,0,1,46,6984,159,1064,0,0,1,2,1,0,0,0,2,FALSE
0,0,113483,1,1,1,1,1,1,1,0,9181,5,48983,746,24956,25,0,0,606,3,356,8614,11158,1627,0,0,1,2,3,0,0,3,0,FALSE
0,0,7803,1,3,2,1,0,1,1,3,9129,5,55196,1871,27794,25,0,0,179,3,37,4339,6,378,0,1,3,2,2,0,0,3,0,FALSE
0,0,13268,1,5,1,2,0,1,1,2,9104,5,42732,5071,22153,25,0,0,180,3,64,438,173,94,1,0,1,1,4,0,0,2,0,FALSE
0,0,79296,22,8,1,5,1,1,1,2,8981,5,4296,15245,0,25,0,0,0,1,84,404,52,1056,5,0,1,2,1,0,0,0,0,FALSE
0,0,37055,22,8,1,5,1,1,1,2,8981,5,4296,39160,0,0,0,0,0,1,327,404,517,841,2,0,1,3,0,0,0,0,1,FALSE
0,0,115185,1,8,1,5,0,1,1,1,8489,5,718,1499,53,0,0,17,12837,1,60,453,1831,24,2,0,1,1,0,0,3,3,0,FALSE
0,0,88612,1,5,1,2,0,1,1,0,8489,5,718,10884,53,25,3160,17,0,3,16,1340,510,576,3,0,2,1,0,4,4,0,2,FALSE
0,0,112446,0,0,0,0,0,0,0,0,8314,5,81086,6872,0,25,0,0,1094,3,81,3816,11665,381,2,0,2,2,3,0,0,1,0,FALSE
0,0,112401,54,6,1,4,2,1,1,1,8314,5,81086,14223,0,0,0,0,0,1,162,1926,2000,676,2,0,1,1,0,0,0,0,0,FALSE
0,0,65935,1,1,1,1,0,1,1,2,8091,5,59605,6872,53,25,0,17,1094,3,81,2467,221,5713,3,0,1,1,3,0,4,2,2,FALSE
0,0,0,1,3,2,1,0,1,1,3,8076,5,48254,6913,24636,0,0,0,0,1,293,403,1640,38,1,0,1,3,0,0,0,0,1,FALSE
0,0,0,1,6,1,4,0,1,1,2,7904,5,15762,12143,0,25,0,0,0,1,123,1453,5,39,0,0,4,1,2,0,0,0,1,FALSE
0,0,76578,1,1,1,1,0,1,1,4,7832,5,77407,7137,0,0,0,0,0,3,55,3763,42,346,0,0,2,1,0,0,0,0,0,FALSE
0,0,52648,1,1,1,1,0,1,1,2,7832,5,77407,7137,0,0,0,0,0,1,39,27941,695,835,0,0,1,1,0,0,0,0,0,FALSE
0,0,81453,1,4,1,3,0,1,1,2,7579,5,75082,36433,2926,0,0,0,0,1,1190,25403,7176,1452,0,1,1,1,0,0,0,0,0,FALSE
0,0,68395,1,6,1,4,0,1,1,4,7409,5,21698,1871,0,25,0,0,0,3,7,1806,6776,167,2,1,2,3,1,0,0,0,0,FALSE
0,0,156345,1,5,1,2,0,1,1,2,7118,5,70867,1871,0,25,0,0,0,1,9,0,3085,1821,3,0,3,2,2,0,0,0,2,FALSE
0,0,169749,11,6,1,4,1,1,1,2,6844,5,49383,1341,25156,25,0,0,0,3,105,1504,2213,38,2,0,1,3,3,0,0,0,1,FALSE
0,0,52534,23,6,1,4,1,1,1,3,6844,5,49383,7141,25156,0,0,0,0,1,85,25442,2318,10963,0,2,1,0,0,0,0,0,0,FALSE
0,0,96307,22,8,1,5,3,1,1,2,6424,5,63633,1341,8523,25,0,0,0,3,38,20819,1851,812,0,1,5,2,2,0,0,0,2,FALSE
0,0,206407,8,1,1,1,1,1,1,2,6158,5,61570,14531,0,25,81841,0,179,1,53,71775,764,969,0,0,3,4,4,2,0,3,0,FALSE
0,0,81028,76,7,2,4,1,2,1,2,5788,5,57720,1341,444,25,0,0,1094,3,20,6440,678,94,1,0,1,4,3,0,0,1,0,FALSE
0,0,193271,0,0,0,0,0,0,0,0,5783,5,50444,6885,0,25,0,0,160,1,93,1833,886,3775,0,0,1,3,4,0,0,2,0,FALSE
0,0,141696,1,1,1,1,0,1,1,1,5769,5,20889,19911,0,25,0,0,179,3,38,253,1773,4397,1,0,1,2,4,0,0,4,2,FALSE
0,0,173726,11,6,1,4,1,1,1,2,5708,5,57075,5378,0,25,0,0,1094,1,24,1672,42,14,0,0,1,1,0,0,0,0,2,FALSE
0,0,69919,28,6,1,4,3,1,1,4,5554,5,55483,5071,6160,0,0,0,0,3,61,41185,803,884,0,0,1,1,0,0,0,0,2,FALSE
0,0,14243,1,6,1,4,0,1,1,3,5271,5,52503,1871,0,0,0,0,0,3,38,10620,7461,143,2,0,1,1,0,0,0,0,0,FALSE
0,0,146133,45,6,1,4,3,1,1,2,5215,5,2326,30092,1449,0,0,0,0,1,288,56816,32259,36,0,0,1,2,0,0,0,0,0,FALSE
0,0,108036,1,3,2,1,0,1,1,3,5215,5,2326,30092,1449,25,9290,6349,0,3,2,944,2214,224,1,1,1,1,1,1,2,0,0,FALSE
0,0,0,18,8,1,5,1,1,2,3,5053,5,6690,6885,0,0,11781,0,0,1,460,93316,7167,3822,3,0,1,1,0,0,0,0,1,FALSE
0,0,0,0,0,0,0,0,0,0,0,5053,5,6690,13233,0,25,0,0,1166,3,3460,2059,4824,14912,1,0,1,0,1,0,0,2,2,FALSE
0,0,188508,1,5,1,2,1,2,1,0,4931,5,48983,13233,24956,25,13904,9144,0,3,9,43550,618,44,0,2,3,2,2,1,1,0,0,FALSE
0,0,0,44,5,1,2,1,1,1,2,4918,5,28901,7141,0,25,6057,0,9802,3,16,4855,18124,2,0,4,1,0,5,1,0,3,2,FALSE
0,0,144323,0,0,0,0,0,0,0,0,4504,5,939,13233,53,25,0,17,1166,3,1408,0,5620,2533,3,0,2,4,3,0,3,3,1,FALSE
0,0,159285,1,6,1,4,0,1,1,0,4362,5,1060,22836,53,0,195,17,0,3,10,1404,1814,176,1,0,1,3,0,4,3,0,1,FALSE
0,0,149587,1,5,1,2,0,3,1,0,4276,5,42729,746,22150,25,35505,20796,179,3,37,1669,1677,725,1,0,1,2,3,0,0,3,1,FALSE
0,0,172886,20,9,2,5,1,1,1,2,4144,5,2326,13233,1449,25,9290,6349,1094,1,103,0,14594,248,1,2,1,5,2,3,3,2,2,FALSE
0,0,115235,39,1,1,1,3,1,1,3,4123,5,41016,1341,0,25,0,0,0,3,46,14375,114,44,0,2,1,1,0,0,0,0,0,FALSE
0,0,70031,1,11,1,6,0,1,1,0,3981,5,40057,1871,0,0,0,0,0,3,38,34094,21005,8228,0,0,1,2,0,0,0,0,0,FALSE
0,0,137237,1,1,1,1,1,2,1,0,3770,5,798,1871,0,25,138,0,180,3,60,54364,31091,7194,0,0,1,1,2,0,0,1,0,FALSE
0,0,96542,1,6,1,4,0,1,1,2,3611,5,36795,1871,19338,25,0,0,0,1,9,162,261,94,3,1,1,6,0,0,0,0,0,FALSE
0,0,202876,1,8,1,5,0,1,1,0,3488,5,35734,20502,0,25,0,0,1094,3,371,4596,8656,10,0,3,1,2,2,0,0,2,0,FALSE
0,0,78731,19,3,2,1,1,1,1,2,3349,5,34225,746,18170,25,0,0,0,3,4,2173,22543,398,2,1,1,1,1,0,0,0,2,FALSE
0,0,165943,1,5,1,2,0,3,1,0,3348,5,34214,1871,18167,25,25195,15475,606,3,1408,84184,12043,26234,1,1,1,3,5,1,2,4,0,FALSE
0,0,105172,29,12,2,3,1,1,1,1,3190,5,31358,6885,16742,25,8089,5612,179,1,61,162,2322,1292,5,3,1,1,4,1,1,4,0,FALSE
0,0,0,1,1,1,1,0,3,1,0,2682,5,6690,6913,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
0,0,1275,0,0,0,0,0,0,0,0,2630,5,26318,1341,0,25,0,0,180,3,359,1477,1253,44,2,2,1,2,2,0,0,2,0,FALSE
0,0,33987,10,6,1,4,1,1,1,1,2307,5,23440,6872,12932,25,4772,3544,6302,3,123,1204,303,44,0,5,1,1,0,0,0,0,0,FALSE
0,0,44204,1,1,1,1,0,1,1,3,2019,5,20889,6885,0,25,0,0,179,3,7,19994,678,2255,2,1,1,1,0,0,0,3,0,FALSE
0,0,138525,1,6,1,4,0,2,1,0,1475,5,15981,5071,0,25,0,0,0,3,45,11467,21484,38,0,0,1,0,1,0,0,0,0,FALSE
0,0,106241,1,6,1,4,0,1,1,2,1446,5,2660,10520,0,25,0,0,9802,1,31,2080,5746,424,0,0,1,2,2,0,0,0,0,FALSE
0,0,25840,8,1,1,1,1,1,1,2,1446,5,2660,15245,0,25,0,0,0,1,626,4183,6230,21,1,1,1,0,1,0,0,0,0,FALSE
0,0,81879,0,0,0,0,0,0,0,0,1396,5,15332,1871,8741,25,0,0,180,1,203,779,8582,298,1,0,1,1,4,0,0,3,0,FALSE
0,0,30042,1,5,1,2,0,1,1,0,1396,5,15332,1871,8741,25,0,0,0,3,278,2608,1320,38,0,1,2,4,1,0,0,0,1,FALSE
0,0,156791,0,0,0,0,0,0,0,0,1291,5,14458,5071,8267,25,0,0,0,1,20,162,1877,1474,0,0,1,0,2,0,0,0,0,FALSE
0,0,0,1,1,1,1,0,1,1,0,1240,5,13984,1341,0,25,6991,0,0,3,157,10065,4291,38,0,0,2,3,1,0,0,0,2,FALSE
0,0,5675,1,5,1,2,0,1,1,0,1057,5,11629,1871,0,25,0,0,0,1,93,5215,1827,38,0,1,1,2,0,0,0,0,0,FALSE
0,0,151070,6,1,1,1,1,1,1,4,1025,5,11423,7127,6545,0,0,0,0,3,85,970,3300,110,0,1,1,2,0,0,0,0,0,FALSE
0,0,70252,0,0,0,0,0,0,0,0,920,5,10303,6913,0,25,0,0,606,3,93,34170,613,44,1,1,1,0,3,0,0,2,0,FALSE
0,0,105858,1,6,1,4,0,1,1,2,917,5,10296,38191,5943,25,0,0,1166,3,66,4509,144,38,2,0,4,1,4,0,0,4,0,FALSE
0,0,16519,1,1,1,1,0,3,1,0,463,5,4667,1871,0,25,0,0,179,3,565,9040,6389,143,3,0,1,2,2,0,0,3,0,FALSE
0,0,0,7,7,2,4,1,1,1,2,264,5,2595,6913,0,25,0,0,0,3,4,984,6,564,2,1,1,3,0,0,0,0,1,FALSE
0,0,187770,0,0,0,0,0,0,0,0,216,5,2176,1871,0,0,0,0,0,1,34,6470,151,346,0,2,1,2,0,0,0,0,0,FALSE
0,0,179626,1,5,1,2,0,1,1,0,216,5,2176,1871,0,25,0,0,180,1,928,248,4075,1420,2,0,3,3,3,0,0,2,1,FALSE
0,0,48807,11,6,1,4,1,1,1,2,210,5,2127,746,1340,0,0,0,0,1,93,668,116,750,1,0,3,2,0,0,0,0,0,FALSE
0,0,51314,47,5,1,2,1,1,1,3,149,5,1678,10884,0,25,0,0,0,1,448,1493,298,21,0,0,2,3,2,0,0,0,0,FALSE
0,0,188058,1,8,1,5,3,1,1,0,0,5,20741,27355,11525,25,8591,10170,6302,3,176,98907,3473,348,1,2,1,3,3,3,2,1,0,FALSE
0,0,175027,1,3,2,1,0,1,1,3,0,5,62457,70271,30959,25,0,0,0,1,626,404,4298,492,4,0,1,4,1,0,0,0,2,FALSE
1,0,174093,1,5,1,2,0,1,1,2,0,5,41318,6872,82209,25,0,0,1166,3,614,5670,738,38,1,0,2,2,1,0,0,2,1,FALSE
0,0,135403,0,0,0,0,0,0,0,0,0,5,44321,6872,0,25,17175,0,6302,3,10,758,1485,14,2,2,1,5,5,2,0,4,1,FALSE
0,0,114677,1,6,1,4,0,1,1,0,0,5,43848,1341,0,25,0,0,179,3,37,5520,587,266,2,2,1,2,5,0,0,1,0,FALSE
0,0,108113,1,9,2,5,0,1,1,0,0,5,42773,6885,22167,0,0,0,0,3,164,81812,105,17089,3,1,1,1,0,0,0,0,0,FALSE
0,0,95434,56,1,1,1,2,1,1,2,0,5,206265,11367,87133,25,76465,40062,11146,1,325,5051,230,352,3,0,1,1,3,5,5,3,1,FALSE
0,0,93051,1,5,1,2,0,1,1,3,0,5,9825,1871,0,25,33769,0,1166,3,93,7857,29,162,0,1,3,2,4,3,0,4,0,FALSE
0,0,62691,10,6,1,4,1,1,1,1,0,5,260465,6885,0,25,0,0,7253,3,11,1204,693,0,1,0,2,1,2,0,0,2,1,FALSE
0,0,26036,15,8,1,5,3,1,1,4,0,5,88265,19911,83226,25,0,0,606,3,195,0,0,3398,0,0,1,1,3,0,0,3,2,FALSE
0,0,24300,1,1,1,1,0,1,1,2,0,5,202229,16881,0,25,0,0,14484,1,678,5719,52,6494,1,0,1,1,4,0,0,4,0,FALSE
0,0,0,1,1,1,1,0,1,1,0,0,5,132445,1499,0,25,0,0,0,3,105,2121,1785,527,4,2,1,1,2,0,0,0,2,FALSE
0,0,0,1,5,1,2,0,1,1,0,0,5,17796,6872,10038,25,0,0,6302,1,341,2148,9,345,1,0,1,5,4,0,0,4,1,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,5,24108,6872,0,0,0,0,0,3,94,541,8309,38,1,1,1,3,0,0,0,0,1,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,5,36795,22459,19338,25,0,0,179,3,298,0,0,94,1,1,1,3,1,0,0,2,2,FALSE
0,0,127604,1,1,1,1,0,1,1,2,40390,6,208560,2402,98779,221,0,0,0,3,66,380,1080,880,1,0,1,0,3,0,0,0,0,FALSE
0,0,172568,1,8,1,5,3,1,1,0,38218,6,218592,4650,20667,221,93080,0,0,3,7,3444,35475,43,0,4,3,0,0,1,0,0,0,FALSE
0,0,57143,0,0,0,0,0,0,0,0,36461,6,257177,8187,25104,0,0,0,0,3,890,646,307,38,0,1,1,1,0,0,0,0,0,FALSE
0,0,103252,0,0,0,0,0,0,0,0,36202,6,256022,5420,5083,221,0,0,0,2,24,1761,5,424,0,0,1,2,3,0,0,0,0,FALSE
0,0,0,1,10,2,6,0,1,1,0,33561,6,42700,2402,7464,0,0,0,0,1,214,0,339,384,3,0,3,2,0,0,0,0,1,FALSE
0,0,103566,1,7,2,4,0,1,1,2,33267,6,53770,16411,27178,221,0,0,11613,1,2368,5550,10671,3883,0,2,1,3,3,0,0,1,1,FALSE
0,0,180724,0,0,0,0,0,0,0,0,29146,6,144058,17117,64102,0,0,0,0,3,81,13830,2105,38,1,0,1,1,0,0,0,0,1,FALSE
0,0,164351,0,0,0,0,0,0,0,0,29090,6,217566,8187,90992,0,0,0,0,1,53,2204,235,31,1,1,1,1,0,0,0,0,0,FALSE
0,0,47826,1,3,2,1,0,1,1,2,29031,6,56733,1307,3597,221,0,0,0,3,127,162,423,38,0,1,1,1,1,0,0,0,0,FALSE
0,0,59741,17,11,1,6,3,1,1,0,28517,6,17661,13623,3068,221,0,2927,694,3,2,1651,1817,12,0,0,1,1,3,0,2,0,1,FALSE
0,0,49964,54,6,1,4,1,1,1,2,25083,6,3343,6243,1550,0,0,0,0,1,389,2148,11658,1196,2,0,3,2,0,0,0,0,0,FALSE
0,0,72094,30,5,1,2,3,1,1,3,23387,6,94873,1307,0,221,34239,0,0,3,359,249,1090,39,2,2,4,5,0,1,0,0,0,FALSE
0,0,100170,1,3,2,1,0,1,1,4,22259,6,1118,30392,29650,221,221,0,0,3,9,3844,1209,167,2,0,1,1,0,5,0,0,1,FALSE
0,0,13964,1,3,2,1,0,1,1,4,21824,6,51530,3989,9973,221,0,2660,694,3,204,2027,37,2729,1,0,1,0,2,1,2,2,2,FALSE
0,0,168281,0,0,0,0,0,0,0,0,19899,6,21314,16359,11817,221,0,0,16551,3,53,453,173,43,0,2,1,3,3,0,0,1,2,FALSE
0,0,0,15,8,1,5,1,1,1,4,19899,6,21314,3302,11817,221,92781,8361,0,3,679,3715,31070,246,4,4,1,1,3,3,3,0,2,FALSE
0,0,168869,6,1,1,1,2,1,1,3,18831,6,78851,1307,896,221,0,0,336,3,105,62616,6778,651,3,1,1,1,3,0,0,3,0,FALSE
0,0,72841,43,7,2,4,1,1,1,4,17042,6,109637,4429,9969,0,0,0,0,3,37,946,1637,1480,2,0,1,1,0,0,0,0,2,FALSE
0,0,63537,1,8,1,5,0,1,1,2,14346,6,125711,15868,0,221,0,0,0,3,64,25280,2214,31,1,1,1,1,0,0,0,0,2,FALSE
0,0,52695,8,1,1,1,1,1,1,2,14346,6,125711,7935,0,0,0,0,0,1,280,1112,4026,3203,0,0,5,0,0,0,0,0,0,FALSE
0,0,102604,45,6,1,4,3,1,1,2,13713,6,121457,8403,0,0,0,0,0,1,3050,0,0,7799,0,0,1,2,0,0,0,0,2,FALSE
